"","Order","Family","Genus_Species_Accepted","Genus_Accepted","PMkr2.LCVP.moldat.PvAb.Ap24","NEW_Fruit_fleshy_or_dry_rev_checked_Anna","Fruit_color","ID","Binary_Color"
"29455","Laurales","Hernandiaceae","Hernandia_sonora","Hernandia",NA,"dry","greenish or reddish",72957,"uncertain "
"29457","Laurales","Hernandiaceae","Illigera_appendiculata","Illigera",NA,"dry","reddish",77266,"conspicuous "
"29459","Laurales","Hernandiaceae","Illigera_novoguineensis","Illigera",NA,"dry","greyish brown",77277,"non-conspicuous"
"29460","Laurales","Hernandiaceae","Illigera_trifoliata","Illigera",NA,"dry","cinnamon-coloured",77282,"non-conspicuous"
"29461","Laurales","Lauraceae","Actinodaphne_nitida","Actinodaphne",NA,"fleshy","red",3090,"conspicuous "
"29469","Laurales","Lauraceae","Aiouea_montana","Aiouea",NA,"fleshy","black",32410,"non-conspicuous"
"29480","Laurales","Lauraceae","Aiouea_sellowiana","Aiouea",NA,"fleshy","black",32394,"non-conspicuous"
"29482","Laurales","Lauraceae","Alseodaphne_archboldiana","Alseodaphne",NA,"fleshy","red",7270,"conspicuous "
"29485","Laurales","Lauraceae","Aniba_heringeri","Aniba",NA,"fleshy","black",9431,"non-conspicuous"
"29486","Laurales","Lauraceae","Aspidostemon_grayi","Aspidostemon",NA,"fleshy","yellow",13989,"conspicuous "
"29490","Laurales","Lauraceae","Beilschmiedia_bancroftii","Beilschmiedia",NA,"fleshy","GREEN",17654,"non-conspicuous"
"29503","Laurales","Lauraceae","Beilschmiedia_castrisinensis","Beilschmiedia",NA,"fleshy","BLACK",17670,"non-conspicuous"
"29511","Laurales","Lauraceae","Beilschmiedia_corbisieri","Beilschmiedia",NA,"fleshy","Red",17677,"conspicuous "
"29514","Laurales","Lauraceae","Beilschmiedia_cryptocaryoides","Beilschmiedia",NA,"fleshy","red",17801,"conspicuous "
"29516","Laurales","Lauraceae","Beilschmiedia_mannii","Beilschmiedia",NA,"fleshy","Red",17726,"conspicuous "
"29520","Laurales","Lauraceae","Beilschmiedia_microphylla","Beilschmiedia",NA,"fleshy","red",17813,"conspicuous "
"29526","Laurales","Lauraceae","Beilschmiedia_oligandra","Beilschmiedia",NA,"fleshy","DARK RED",17743,"conspicuous "
"29561","Laurales","Lauraceae","Cryptocarya_coriacea","Cryptocarya",NA,"fleshy","red",127536,"conspicuous "
"29566","Laurales","Lauraceae","Cryptocarya_depressa","Cryptocarya",NA,"fleshy","black",41202,"non-conspicuous"
"29588","Laurales","Lauraceae","Cryptocarya_hornei","Cryptocarya",NA,"fleshy","black",41243,"non-conspicuous"
"29605","Laurales","Lauraceae","Cryptocarya_laevigata","Cryptocarya",NA,"fleshy","red",41266,"conspicuous "
"29612","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","dark red to purple",41273,"uncertain "
"29613","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41454,"non-conspicuous"
"29614","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","red",41455,"conspicuous "
"29615","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41456,"non-conspicuous"
"29616","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41457,"non-conspicuous"
"29617","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41458,"non-conspicuous"
"29618","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41459,"non-conspicuous"
"29619","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41460,"non-conspicuous"
"29620","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41461,"non-conspicuous"
"29621","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","black",41462,"non-conspicuous"
"29622","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","red",41516,"conspicuous "
"29623","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","red",41517,"conspicuous "
"29624","Laurales","Lauraceae","Cryptocarya_liebertiana","Cryptocarya",NA,"fleshy","red",41518,"conspicuous "
"29627","Laurales","Lauraceae","Cryptocarya_littoralis","Cryptocarya",NA,"fleshy","red",127534,"conspicuous "
"29632","Laurales","Lauraceae","Cryptocarya_mackinnoniana","Cryptocarya",NA,"fleshy","black",41285,"non-conspicuous"
"29641","Laurales","Lauraceae","Cryptocarya_massoy","Cryptocarya",NA,"fleshy","orange",41298,"conspicuous "
"29642","Laurales","Lauraceae","Cryptocarya_massoy","Cryptocarya",NA,"fleshy","black",41331,"non-conspicuous"
"29644","Laurales","Lauraceae","Cryptocarya_multiflora","Cryptocarya",NA,"fleshy","green",127538,"non-conspicuous"
"29646","Laurales","Lauraceae","Cryptocarya_multipaniculata","Cryptocarya",NA,"fleshy","black",41321,"non-conspicuous"
"29663","Laurales","Lauraceae","Cryptocarya_ovalifolia","Cryptocarya",NA,"fleshy","red",41488,"conspicuous "
"29672","Laurales","Lauraceae","Cryptocarya_retusa","Cryptocarya",NA,"fleshy","red",41494,"conspicuous "
"29674","Laurales","Lauraceae","Cryptocarya_revoluta","Cryptocarya",NA,"fleshy","brown",41495,"non-conspicuous"
"29678","Laurales","Lauraceae","Cryptocarya_rotundifolia","Cryptocarya",NA,"fleshy","brown",41499,"non-conspicuous"
"29687","Laurales","Lauraceae","Cryptocarya_turbinata","Cryptocarya",NA,"fleshy","black",41390,"non-conspicuous"
"29694","Laurales","Lauraceae","Damburneya_umbrosa","Damburneya",NA,"fleshy","black",102162,"non-conspicuous"
"29703","Laurales","Lauraceae","Endiandra_anthropophagora","Endiandra",NA,"fleshy","CREAM",53234,"non-conspicuous"
"29715","Laurales","Lauraceae","Endiandra_compressa","Endiandra",NA,"fleshy","BLACK",53244,"non-conspicuous"
"29720","Laurales","Lauraceae","Endiandra_cooperana","Endiandra",NA,"fleshy","YELLOW",53248,"conspicuous "
"29732","Laurales","Lauraceae","Endiandra_dielsiana","Endiandra",NA,"fleshy","black",53263,"non-conspicuous"
"29738","Laurales","Lauraceae","Endiandra_globosa","Endiandra",NA,"fleshy","BLACK",53276,"non-conspicuous"
"29744","Laurales","Lauraceae","Endiandra_grayi","Endiandra",NA,"fleshy","BLACK",53281,"non-conspicuous"
"29756","Laurales","Lauraceae","Endiandra_insignis","Endiandra",NA,"fleshy","RED",53299,"conspicuous "
"29762","Laurales","Lauraceae","Endiandra_jonesii","Endiandra",NA,"fleshy","MAROON",53307,"conspicuous "
"29780","Laurales","Lauraceae","Endiandra_microneura","Endiandra",NA,"fleshy","ORANGE",53327,"conspicuous "
"29797","Laurales","Lauraceae","Endiandra_palmerstonii","Endiandra",NA,"fleshy","ORANGE",53349,"conspicuous "
"29804","Laurales","Lauraceae","Endiandra_phaeocarpa","Endiandra",NA,"fleshy","BROWN",53355,"non-conspicuous"
"29861","Laurales","Lauraceae","Litsea_collina","Litsea",NA,"fleshy","black",87382,"non-conspicuous"
"29881","Laurales","Lauraceae","Litsea_mellifera","Litsea",NA,"fleshy","red",87466,"conspicuous "
"29883","Laurales","Lauraceae","Nectandra_lineata","Nectandra",NA,"fleshy","black",102048,"non-conspicuous"
"29893","Laurales","Lauraceae","Ocotea_bracteosa","Ocotea",NA,"fleshy","brown",104442,"non-conspicuous"
"29900","Laurales","Lauraceae","Ocotea_cernua","Ocotea",NA,"fleshy","black",104470,"non-conspicuous"
"29922","Laurales","Lauraceae","Ocotea_gabonensis","Ocotea",NA,"fleshy","Green",104546,"non-conspicuous"
"29923","Laurales","Lauraceae","Ocotea_gardneri","Ocotea",NA,"fleshy","brown",104547,"non-conspicuous"
"29924","Laurales","Lauraceae","Ocotea_glaziouvii","Ocotea",NA,"fleshy","black",104548,"non-conspicuous"
"29954","Laurales","Lauraceae","Ocotea_nectandrifolia","Ocotea",NA,"fleshy","black",104635,"non-conspicuous"
"29969","Laurales","Lauraceae","Ocotea_nutans","Ocotea",NA,"fleshy","black",104649,"non-conspicuous"
"29978","Laurales","Lauraceae","Ocotea_oblonga","Ocotea",NA,"fleshy","black",104655,"non-conspicuous"
"29992","Laurales","Lauraceae","Ocotea_whitei","Ocotea",NA,"fleshy","black",104824,"non-conspicuous"
"29998","Laurales","Lauraceae","Potameia_confluens","Potameia",NA,"fleshy","purple",119258,"non-conspicuous"
"29999","Laurales","Lauraceae","Potameia_crassifolia","Potameia",NA,"fleshy","brown",119259,"non-conspicuous"
"30000","Laurales","Lauraceae","Potameia_micrantha","Potameia",NA,"fleshy","red",119263,"conspicuous "
"30001","Laurales","Lauraceae","Potameia_microphylla","Potameia",NA,"fleshy","purple",119264,"non-conspicuous"
"30003","Laurales","Lauraceae","Potameia_obovata","Potameia",NA,"fleshy","red",119266,"conspicuous "
"30004","Laurales","Lauraceae","Potameia_obtusifolia","Potameia",NA,"fleshy","orange",119267,"conspicuous "
"30005","Laurales","Lauraceae","Potameia_rubra","Potameia",NA,"fleshy","green",119270,"non-conspicuous"
"30007","Laurales","Lauraceae","Potameia_thouarsii","Potameia",NA,"fleshy","purple",119274,"non-conspicuous"
"30008","Laurales","Monimiaceae","Decarydendron_helenae","Decarydendron",NA,"fleshy","brown",45220,"non-conspicuous"
"30010","Laurales","Monimiaceae","Decarydendron_lamii","Decarydendron",NA,"fleshy","brown",45221,"non-conspicuous"
"30011","Laurales","Monimiaceae","Decarydendron_perrieri","Decarydendron",NA,"fleshy","brown",45222,"non-conspicuous"
"30012","Laurales","Monimiaceae","Ephippiandra_domatiata","Ephippiandra",NA,"fleshy","black",53996,"non-conspicuous"
"30015","Laurales","Monimiaceae","Ephippiandra_madagascariensis","Ephippiandra",NA,"fleshy","black",53998,"non-conspicuous"
"30017","Laurales","Monimiaceae","Ephippiandra_masoalensis","Ephippiandra",NA,"fleshy","black",53999,"non-conspicuous"
"30018","Laurales","Monimiaceae","Ephippiandra_myrtoidea","Ephippiandra",NA,"fleshy","black",54000,"non-conspicuous"
"30019","Laurales","Monimiaceae","Ephippiandra_perrieri","Ephippiandra",NA,"fleshy","black",54001,"non-conspicuous"
"30020","Laurales","Monimiaceae","Ephippiandra_tsaratanensis","Ephippiandra",NA,"fleshy","black",54002,"non-conspicuous"
"30028","Laurales","Monimiaceae","Hedycarya_dorstenioides","Hedycarya",NA,"fleshy","black",71491,"non-conspicuous"
"30039","Laurales","Monimiaceae","Mollinedia_clavigera","Mollinedia",NA,"fleshy","black",98737,"non-conspicuous"
"30043","Laurales","Monimiaceae","Mollinedia_oligantha","Mollinedia",NA,"fleshy","black",98754,"non-conspicuous"
"30047","Laurales","Monimiaceae","Mollinedia_uleana","Mollinedia",NA,"fleshy","black",98780,"non-conspicuous"
"30064","Laurales","Monimiaceae","Tambourissa_alaticarpa","Tambourissa",NA,"fleshy","red",149351,"conspicuous "
"30065","Laurales","Monimiaceae","Tambourissa_bathiei","Tambourissa",NA,"fleshy","red",149352,"conspicuous "
"30066","Laurales","Monimiaceae","Tambourissa_beanjadensis","Tambourissa",NA,"fleshy","red",149353,"conspicuous "
"30067","Laurales","Monimiaceae","Tambourissa_bosseri","Tambourissa",NA,"fleshy","red",149354,"conspicuous "
"30068","Laurales","Monimiaceae","Tambourissa_capuronii","Tambourissa",NA,"fleshy","red",149355,"conspicuous "
"30069","Laurales","Monimiaceae","Tambourissa_castri-delphini","Tambourissa",NA,"fleshy","red",149356,"conspicuous "
"30071","Laurales","Monimiaceae","Tambourissa_decaryana","Tambourissa",NA,"fleshy","red",149358,"conspicuous "
"30072","Laurales","Monimiaceae","Tambourissa_dorrii","Tambourissa",NA,"fleshy","red",149359,"conspicuous "
"30073","Laurales","Monimiaceae","Tambourissa_floricostata","Tambourissa",NA,"fleshy","red",149360,"conspicuous "
"30075","Laurales","Monimiaceae","Tambourissa_gracilis","Tambourissa",NA,"fleshy","red",149361,"conspicuous "
"30076","Laurales","Monimiaceae","Tambourissa_hildebrandtii","Tambourissa",NA,"fleshy","red",149362,"conspicuous "
"30077","Laurales","Monimiaceae","Tambourissa_humbertii","Tambourissa",NA,"fleshy","red",149363,"conspicuous "
"30078","Laurales","Monimiaceae","Tambourissa_madagascariensis","Tambourissa",NA,"fleshy","red",149365,"conspicuous "
"30079","Laurales","Monimiaceae","Tambourissa_mandrarensis","Tambourissa",NA,"fleshy","red",149366,"conspicuous "
"30080","Laurales","Monimiaceae","Tambourissa_manongarivensis","Tambourissa",NA,"fleshy","red",149367,"conspicuous "
"30081","Laurales","Monimiaceae","Tambourissa_masoalensis","Tambourissa",NA,"fleshy","red",149368,"conspicuous "
"30082","Laurales","Monimiaceae","Tambourissa_nicolliae","Tambourissa",NA,"fleshy","red",149369,"conspicuous "
"30084","Laurales","Monimiaceae","Tambourissa_nitida","Tambourissa",NA,"fleshy","red",149370,"conspicuous "
"30085","Laurales","Monimiaceae","Tambourissa_nosybensis","Tambourissa",NA,"fleshy","red",149371,"conspicuous "
"30086","Laurales","Monimiaceae","Tambourissa_parvifolia","Tambourissa",NA,"fleshy","red",149372,"conspicuous "
"30087","Laurales","Monimiaceae","Tambourissa_perrieri","Tambourissa",NA,"fleshy","red",149373,"conspicuous "
"30089","Laurales","Monimiaceae","Tambourissa_rakotozafyi","Tambourissa",NA,"fleshy","red",149378,"conspicuous "
"30091","Laurales","Monimiaceae","Tambourissa_religiosa","Tambourissa",NA,"fleshy","red",149379,"conspicuous "
"30094","Laurales","Monimiaceae","Tambourissa_thouvenotii","Tambourissa",NA,"fleshy","red",149381,"conspicuous "
"30095","Laurales","Monimiaceae","Tambourissa_trichophylla","Tambourissa",NA,"fleshy","red",149382,"conspicuous "
"30096","Laurales","Monimiaceae","Tambourissa_uapacifolia","Tambourissa",NA,"fleshy","red",149383,"conspicuous "
"30116","Laurales","Siparunaceae","Siparuna_guianensis","Siparuna",NA,"fleshy","red",140369,"conspicuous "
"30121","Laurales","Siparunaceae","Siparuna_guianensis","Siparuna",NA,"fleshy","red",140379,"conspicuous "
"30130","Laurales","Siparunaceae","Siparuna_pauciflora","Siparuna",NA,"fleshy","red",140380,"conspicuous "
"30164","Liliales","Smilacaceae","Smilax_campestris","Smilax",NA,"fleshy","red",140989,"conspicuous "
"30179","Liliales","Smilacaceae","Smilax_stenophylla","Smilax",NA,"fleshy","wine",141074,"conspicuous "
"30180","Magnoliales","Annonaceae","Ambavia_capuronii","Ambavia",NA,"fleshy","purple",7768,"non-conspicuous"
"30190","Magnoliales","Annonaceae","Annona_cacans","Annona",NA,"fleshy","green",9727,"non-conspicuous"
"30201","Magnoliales","Annonaceae","Annona_hayesii","Annona",NA,"fleshy","yellow",9793,"conspicuous "
"30206","Magnoliales","Annonaceae","Anonidium_mannii","Anonidium",NA,"fleshy","yellow/green",10012,"uncertain "
"30212","Magnoliales","Annonaceae","Artabotrys_luxurians","Artabotrys",NA,"fleshy","red",12755,"conspicuous "
"30213","Magnoliales","Annonaceae","Cyathocalyx_martabanicus","Cyathocalyx",NA,"fleshy","red",42297,"conspicuous "
"30215","Magnoliales","Annonaceae","Huberantha_keraudreniae","Huberantha",NA,"fleshy","red",75069,"conspicuous "
"30216","Magnoliales","Annonaceae","Huberantha_multistamina","Huberantha",NA,"fleshy","red",75070,"conspicuous "
"30217","Magnoliales","Annonaceae","Isolona_madagascariensis","Isolona",NA,"fleshy","green",79222,"non-conspicuous"
"30218","Magnoliales","Annonaceae","Mitrephora_diversifolia","Mitrephora",NA,"fleshy","green",98654,"non-conspicuous"
"30220","Magnoliales","Annonaceae","Monanthotaxis_boivinii","Monanthotaxis",NA,"fleshy","red",98998,"conspicuous "
"30221","Magnoliales","Annonaceae","Monanthotaxis_glaucocarpa","Monanthotaxis",NA,"fleshy","orange",99003,"conspicuous "
"30222","Magnoliales","Annonaceae","Monanthotaxis_madagascariensis","Monanthotaxis",NA,"fleshy","brown",99005,"non-conspicuous"
"30227","Magnoliales","Annonaceae","Monanthotaxis_micrantha","Monanthotaxis",NA,"fleshy","red",99007,"conspicuous "
"30228","Magnoliales","Annonaceae","Monanthotaxis_valida","Monanthotaxis",NA,"fleshy","yellow",99011,"conspicuous "
"30229","Magnoliales","Annonaceae","Monoon_polycarpum","Monoon",NA,"fleshy","orange",117927,"conspicuous "
"30234","Magnoliales","Annonaceae","Onychopetalum_periquino","Onychopetalum",NA,"fleshy","red/purple/black",106085,"uncertain "
"30237","Magnoliales","Annonaceae","Piptostigma_fasciculatum","Piptostigma",NA,"fleshy","yellow/green",115887,"uncertain "
"30238","Magnoliales","Annonaceae","Polyalthia_fruticosa","Polyalthia",NA,"fleshy","red",71090,"conspicuous "
"30239","Magnoliales","Annonaceae","Polyalthia_watui","Polyalthia",NA,"fleshy","red",117969,"conspicuous "
"30240","Magnoliales","Annonaceae","Popowia_macrocarpa","Popowia",NA,"fleshy","red",118971,"conspicuous "
"30242","Magnoliales","Annonaceae","Stelechocarpus_burahol","Stelechocarpus",NA,"fleshy","brown",144891,"non-conspicuous"
"30243","Magnoliales","Annonaceae","Stelechocarpus_burahol","Stelechocarpus",NA,"fleshy","brownish",144892,"non-conspicuous"
"30245","Magnoliales","Annonaceae","Stelechocarpus_cauliflorus","Stelechocarpus",NA,"fleshy","black",144894,"non-conspicuous"
"30247","Magnoliales","Annonaceae","Stelechocarpus_cauliflorus","Stelechocarpus",NA,"fleshy","brown/purple/black",161238,"conspicuous "
"30248","Magnoliales","Annonaceae","Uvaria_furfuracea","Uvaria",NA,"fleshy","brown",156159,"non-conspicuous"
"30249","Magnoliales","Annonaceae","Uvaria_leandrii","Uvaria",NA,"fleshy","brown",156164,"non-conspicuous"
"30250","Magnoliales","Annonaceae","Uvaria_lemurica","Uvaria",NA,"fleshy","brown",156165,"non-conspicuous"
"30251","Magnoliales","Annonaceae","Uvaria_relambo","Uvaria",NA,"fleshy","brown",156171,"non-conspicuous"
"30252","Magnoliales","Annonaceae","Uvaria_saboureaui","Uvaria",NA,"fleshy","brown",156173,"non-conspicuous"
"30258","Magnoliales","Annonaceae","Xylopia_malayana","Xylopia",NA,"fleshy","red",161959,"conspicuous "
"30259","Magnoliales","Annonaceae","Xylopia_papuana","Xylopia",NA,"fleshy","green",161977,"non-conspicuous"
"30260","Magnoliales","Myristicaceae","Endocomia_canarioides","Endocomia",NA,"dry","brown",53487,"non-conspicuous"
"30268","Magnoliales","Myristicaceae","Gymnacranthera_farquhariana","Gymnacranthera",NA,"fleshy","brown",70094,"non-conspicuous"
"30272","Magnoliales","Myristicaceae","Horsfieldia_sinclairii","Horsfieldia",NA,"fleshy","orange;yellow",74884,"conspicuous "
"30273","Magnoliales","Myristicaceae","Horsfieldia_subtilis","Horsfieldia",NA,"fleshy","yellow",74894,"conspicuous "
"30276","Magnoliales","Myristicaceae","Iryanthera_juruensis","Iryanthera",NA,"fleshy","GREEN",78910,"non-conspicuous"
"30283","Magnoliales","Myristicaceae","Myristica_argentea","Myristica",NA,"fleshy","brown",101096,"non-conspicuous"
"30286","Magnoliales","Myristicaceae","Myristica_crassipes","Myristica",NA,"fleshy","brown;yellow",101136,"uncertain "
"30288","Magnoliales","Myristicaceae","Myristica_filipes","Myristica",NA,"fleshy","orange",101163,"conspicuous "
"30292","Magnoliales","Myristicaceae","Myristica_hypargyraea","Myristica",NA,"dry","red",101198,"conspicuous "
"30294","Magnoliales","Myristicaceae","Myristica_insipida","Myristica",NA,"fleshy","yellow",101207,"conspicuous "
"30304","Magnoliales","Myristicaceae","Myristica_schleinitzii","Myristica",NA,"fleshy","brown",101277,"non-conspicuous"
"30308","Magnoliales","Myristicaceae","Myristica_sinclairii","Myristica",NA,"fleshy","brown",101282,"non-conspicuous"
"30313","Magnoliales","Myristicaceae","Myristica_subalulata","Myristica",NA,"fleshy","yellow",101292,"conspicuous "
"30318","Magnoliales","Myristicaceae","Scyphocephalium_mannii","Scyphocephalium",NA,"fleshy","Orange",137856,"conspicuous "
"30322","Magnoliales","Myristicaceae","Virola_gardneri","Virola",NA,"fleshy","brown",159533,"non-conspicuous"
"30335","Malpighiales","Achariaceae","Baileyoxylon_lanceolatum","Baileyoxylon",NA,"fleshy","orange",16345,"conspicuous "
"30339","Malpighiales","Achariaceae","Caloncoba_crepiniana","Caloncoba",NA,"dry","Orange",105807,"conspicuous "
"30341","Malpighiales","Achariaceae","Caloncoba_glauca","Caloncoba",NA,"dry","Orange",105808,"conspicuous "
"30345","Malpighiales","Achariaceae","Caloncoba_welwitschii","Caloncoba",NA,"dry","Orange",105817,"conspicuous "
"30349","Malpighiales","Achariaceae","Carpotroche_brasiliensis","Carpotroche",NA,"fleshy","green",26892,"non-conspicuous"
"30352","Malpighiales","Achariaceae","Carpotroche_brasiliensis","Carpotroche",NA,"fleshy","GREEN",26895,"non-conspicuous"
